,3931.0,7386.0,,,5352.0,7565.0,,,5606.0,7797.0,,,5606.0,7920.0,,,5437.0,7797.0,,,,3931.0,7386.0,,,5352.0,7497.0,,,5437.0,7565.0,,,5606.0,7477.0,,,5124.0,7477.0,,,,4356,7679.0,,,5443.0,8285.0,,,5443.0,8162.0,,,5443.0,8162.0,,,5443.0,8285.0,,,,5554,7229,,,5926,9144,,,7066,6737,,,7023,8518,,,7764,10546
,3931.0,7386.0,,,5358.0,7783.0,,,5613.0,7783.0,,,5613.0,7927.0,,,5560.0,7783.0,,,,3931.0,7386.0,,,5358.0,7783.0,,,5560.0,7783.0,,,5613.0,7565.0,,,5150.0,7565.0,,,,4456,7738.0,,,5450.0,8292.0,,,5450.0,8214.0,,,5450.0,8214.0,,,5450.0,8292.0,,,,5952,8292,,,6017,7723,,,7334,6718,,,6834,9405,,,7575,9783
,3931.0,7392.0,,,5358.0,7783.0,,,5626.0,7783.0,,,5626.0,7992.0,,,5639.0,7783.0,,,,3931.0,7392.0,,,5358.0,7783.0,,,5639.0,7783.0,,,5626.0,7783.0,,,5254.0,7783.0,,,,4657,7777.0,,,5489.0,8351.0,,,5489.0,8240.0,,,5489.0,8240.0,,,5489.0,8351.0,,,,5802,7673,,,5045,8220,,,6414,6972,,,6808,9535,,,6975,10220
,3931.0,7392.0,,,5358.0,7890.0,,,5632.0,7816.0,,,5632.0,7890.0,,,5652.0,7816.0,,,,3931.0,7392.0,,,5358.0,7816.0,,,5652.0,7890.0,,,5632.0,7783.0,,,5332.0,7783.0,,,,4765,7783.0,,,5534.0,8351.0,,,5534.0,8279.0,,,5534.0,8279.0,,,5534.0,8351.0,,,,5006,7881,,,5919,7321,,,6858,6672,,,6853,9470,,,6864,9542
,3937.0,7399.0,,,5378.0,7836.0,,,5652.0,7836.0,,,5652.0,7836.0,,,5652.0,7836.0,,,,3937.0,7399.0,,,5378.0,7836.0,,,5652.0,7836.0,,,5652.0,7890.0,,,5352.0,7890.0,,,,4897,7836.0,,,5554.0,8396.0,,,5554.0,8422.0,,,5554.0,8422.0,,,5554.0,8396.0,,,,5828,8025,,,6199,8038,,,6780,6672,,,7225,10422,,,7490,10135
,3937.0,7405.0,,,5378.0,7836.0,,,5671.0,7836.0,,,5671.0,7836.0,,,5691.0,7836.0,,,,3937.0,7405.0,,,5378.0,7836.0,,,5691.0,7836.0,,,5671.0,7836.0,,,5397.0,7836.0,,,,4908,7842.0,,,5736.0,8416.0,,,5736.0,8429.0,,,5736.0,8429.0,,,5736.0,8416.0,,,,6095,8448,,,6134,7334,,,7458,6763,,,7016,9385,,,7021,9907
,3937.0,7405.0,,,5443.0,7868.0,,,5678.0,7868.0,,,5678.0,7868.0,,,5723.0,7868.0,,,,3937.0,7405.0,,,5443.0,7868.0,,,5723.0,7868.0,,,5678.0,7836.0,,,5437.0,7836.0,,,,4356,7862.0,,,5743.0,8416.0,,,5743.0,8429.0,,,5743.0,8429.0,,,5743.0,8416.0,,,,4315,8422,,,6212,8051,,,7171,7024,,,6899,8844,,,7242,10005
,3944.0,7405.0,,,5443.0,7875.0,,,5743.0,7875.0,,,5743.0,7875.0,,,5743.0,7875.0,,,,3944.0,7405.0,,,5443.0,7875.0,,,5743.0,7875.0,,,5743.0,7868.0,,,5508.0,7868.0,,,,4456,7862.0,,,5776.0,8429.0,,,5776.0,8442.0,,,5776.0,8442.0,,,5776.0,8429.0,,,,5828,9694,,,6036,7308,,,6688,6750,,,6893,9385,,,7119,8572
,3944.0,7412.0,,,5450.0,7987.0,,,5769.0,7888.0,,,5769.0,7987.0,,,5769.0,7888.0,,,,3944.0,7412.0,,,5450.0,7888.0,,,5769.0,7987.0,,,5769.0,7875.0,,,5534.0,7875.0,,,,4657,7868.0,,,5782.0,8442.0,,,5782.0,8455.0,,,5782.0,8455.0,,,5782.0,8442.0,,,,5450,8012,,,5899,7862,,,7490,8067,,,6977,9607,,,7816,9165
,3944.0,7418.0,,,5521.0,7920.0,,,5769.0,7920.0,,,5769.0,7920.0,,,5769.0,7920.0,,,,3944.0,7418.0,,,5521.0,7920.0,,,5769.0,7920.0,,,5769.0,7987.0,,,5606.0,7987.0,,,,4765,7907.0,,,5795.0,8501.0,,,5795.0,8475.0,,,5795.0,8475.0,,,5795.0,8501.0,,,,4615,7607,,,5971,8396,,,7223,7481,,,7134,8309,,,7940,9491
