,6108,8279,,,6186,8686,,,6186,8233,,,5860,8455,,,6088,8109,,,14817,13957,,,18021,15550,,,11780,18279,,,17132,16930,,,17165,18664
,5912,8827,,,6610,9110,,,6193,8846,,,4517,8585,,,6167,8696,,,20978,21421,,,15074,20113,,,19147,19746,,,16676,21050,,,14883,17712
,6454,7614,,,5867,8367,,,6356,7164,,,6167,8299,,,6160,8579,,,16167,20809,,,16189,19455,,,18925,18540,,,15515,19701,,,14687,17236
,5854,8285,,,5886,8386,,,6232,9133,,,6310,9022,,,6812,7523,,,17673,17516,,,18073,19461,,,15365,16715,,,18006,17738,,,12953,20542
,5978,9081,,,6167,8667,,,6010,8285,,,6486,8618,,,6362,8540,,,17073,18475,,,15485,18907,,,14792,17236,,,12888,21832,,,13788,18671
,6212,8370,,,6128,8628,,,6806,8149,,,6167,8305,,,6910,8103,,,16369,21617,,,12831,21776,,,13377,19694,,,13729,17804,,,13859,19127
,6141,7979,,,6786,9286,,,6121,7308,,,6251,8181,,,4485,8455,,,19075,18286,,,12375,19455,,,14498,18032,,,14511,21083,,,14159,18306
,6571,8312,,,5886,8386,,,6082,8527,,,6245,9967,,,5906,7386,,,17888,15548,,,15693,14239,,,16519,17667,,,14459,17940,,,14264,16774
,6193,8572,,,5873,8373,,,6023,8064,,,6656,7242,,,7627,8057,,,14674,22119,,,13666,21104,,,17888,15841,,,17830,20046,,,13547,15535
,6036,8527,,,5805,8305,,,6375,8814,,,6212,8318,,,6473,9048,,,19277,17855,,,17688,18118,,,12992,17341,,,14948,16343,,,16728,15470
,5912,7379,,,5815,8315,,,6630,8461,,,5573,8475,,,6212,8318,,,19498,13559,,,13059,15504,,,12810,18097,,,14792,16428,,,14994,16311
,6147,8546,,,5825,8325,,,5945,8683,,,5945,8703,,,5802,7783,,,18983,20078,,,11879,22226,,,16624,17002,,,18260,18840,,,15170,20587
,4504,8683,,,5835,8335,,,6010,8618,,,4446,8383,,,6910,8351,,,14857,17236,,,14481,19383,,,15639,17719,,,13547,16982,,,16063,20829
,6030,8579,,,5845,8345,,,6049,9120,,,6271,8963,,,6388,8357,,,18892,19511,,,18327,21580,,,12829,16480,,,16167,18090,,,15215,18749
,6291,8070,,,5855,8355,,,5997,7588,,,6102,8461,,,5971,8064,,,16415,18794,,,15745,16228,,,15535,17145,,,16826,18214,,,16519,17849
,6238,8272,,,5865,8365,,,6115,8357,,,5958,7946,,,5730,7347,,,11258,21128,,,16828,20876,,,17347,17021,,,15163,19205,,,15072,17334
,5919,8325,,,5875,8375,,,5886,8318,,,6206,7360,,,6115,8266,,,14342,19244,,,16397,17851,,,12634,19694,,,11610,15835,,,15450,19120
,6095,8312,,,5885,8385,,,6349,8136,,,6512,8546,,,6812,8149,,,16656,19179,,,14344,20667,,,14492,16904,,,12908,18762,,,13703,18886
,7523,8774,,,5895,8395,,,6056,7282,,,5554,8833,,,6030,8618,,,12868,17582,,,15074,17114,,,16402,18442,,,13723,18775,,,16695,15946
,6030,8409,,,5905,8405,,,6382,8364,,,6180,8246,,,5893,8305,,,15150,17614,,,20707,14891,,,17471,20144,,,14257,16024,,,13468,15757
,4452,8109,,,5915,8415,,,6069,9068,,,7047,7229,,,6049,8820,,,13546,16128,,,18073,16267,,,14459,19042,,,15633,17425,,,13266,16376
,5880,8233,,,5925,8425,,,5906,8162,,,6193,8299,,,6082,8344,,,16010,20893,,,15498,24031,,,12523,17856,,,18038,18801,,,13553,18358
,6643,7431,,,5935,8435,,,6102,7236,,,6173,8259,,,6753,7999,,,16154,20678,,,16919,18255,,,13279,16734,,,17093,18371,,,16754,18195
,6493,7418,,,5945,8445,,,6141,8846,,,5776,8703,,,5802,8422,,,13455,20874,,,16130,19533,,,17523,16148,,,15998,21793,,,15391,15933
,6186,8240,,,4504,7004,,,5613,8716,,,6199,8488,,,5821,8325,,,18912,15326,,,18712,17995,,,12490,15450,,,13279,17654,,,11799,19055
,6049,8977,,,6030,8530,,,6525,8168,,,5939,8240,,,6251,8983,,,19414,21004,,,16078,19559,,,14655,16747,,,16030,15483,,,11995,20633
,6219,8448,,,6291,8791,,,6356,7262,,,6147,8038,,,5893,8194,,,20046,19479,,,14820,19344,,,18182,19622,,,14107,15013,,,15215,16115
,6421,8259,,,6238,8238,,,6617,8155,,,6323,8338,,,6864,7347,,,13396,16539,,,15348,19474,,,15457,17100,,,15268,16611,,,14974,16245
,5919,8325,,,5919,7919,,,6167,8422,,,6832,8514,,,5847,8540,,,15913,16402,,,17017,17010,,,15678,19231,,,18286,20242,,,15678,17491
,6095,8312,,,6095,8095,,,6154,8246,,,6310,8312,,,6082,8403,,,13514,19563,,,13490,20361,,,11317,18723,,,17315,19655,,,18410,16741
,7523,8774,,,7523,9523,,,6023,7282,,,6238,7933,,,5919,8435,,,10606,17132,,,13294,20531,,,17843,17751,,,16995,18912,,,12340,15972
,6030,8409,,,6030,8030,,,6336,8494,,,6108,8553,,,6297,8435,,,21395,18892,,,14637,18588,,,14564,17015,,,15939,18449,,,16956,16389
,4452,8109,,,4452,6452,,,6199,8448,,,5743,7288,,,6766,8481,,,17516,14844,,,16502,13698,,,14238,19023,,,17693,16115,,,15261,16871
,5880,8233,,,5880,7880,,,6349,8357,,,6688,8761,,,6167,8083,,,17464,16525,,,16612,16365,,,14863,18508,,,16761,18351,,,13755,17601
,6643,7431,,,6643,8643,,,6102,8716,,,6134,7907,,,6128,8142,,,19211,18429,,,16110,16632,,,15887,15052,,,12784,16043,,,15215,17764
,6493,7418,,,6493,8493,,,6095,8325,,,5952,8703,,,6238,8729,,,14778,16265,,,16371,19657,,,14583,17184,,,15326,18651,,,13331,20457
,6186,8240,,,6186,8186,,,5743,8800,,,5952,8716,,,6199,8429,,,15437,21454,,,18927,19305,,,17354,17184,,,13833,17621,,,17654,20685
,6049,8977,,,6049,8049,,,6519,8201,,,5932,8181,,,6662,8155,,,13533,19981,,,13646,21515,,,12732,17034,,,11689,17452,,,14896,20561
,6219,8448,,,6219,8219,,,6186,8768,,,6740,8533,,,6062,8494,,,13703,16506,,,19690,16945,,,15131,19961,,,14433,18534,,,15222,15620
,6421,8259,,,6421,8421,,,6877,8585,,,6128,7973,,,5939,7334,,,15795,18507,,,18536,17277,,,14929,16526,,,18482,16304,,,15085,16923
,5919,8325,,,4505,6505,,,6336,8155,,,6317,8422,,,6265,8285,,,16069,19329,,,13894,19709,,,17276,18019,,,15483,15594,,,16004,19531
,6095,8312,,,6031,8031,,,6232,7901,,,6193,8227,,,6349,8416,,,18097,19563,,,17271,18998,,,14583,17712,,,13886,20059,,,18025,19818
,7523,8774,,,6292,8292,,,6082,9576,,,6095,8488,,,6675,8312,,,12210,16480,,,14428,15276,,,13670,15763,,,14127,17830,,,15841,17699
,6030,8409,,,6239,8239,,,6004,8977,,,6427,8240,,,5847,7301,,,15313,16278,,,17043,18379,,,15144,16865,,,13260,15691,,,12947,18723
,4452,8109,,,5920,7920,,,6773,8044,,,5802,8038,,,6310,8201,,,16525,19824,,,14207,16665,,,11278,20157,,,14055,20548,,,15157,17191
,5880,8233,,,6096,8096,,,6480,8429,,,5952,8644,,,6317,8807,,,16213,18670,,,16821,18177,,,15385,20965,,,14022,17751,,,15783,16063
,6643,7431,,,7524,9524,,,5958,7295,,,5932,8207,,,6382,8188,,,15580,19140,,,16026,19253,,,12986,18084,,,14668,19720,,,16122,16526
,6493,7418,,,6031,8031,,,6493,8494,,,6141,8475,,,6414,7347,,,16845,19994,,,16854,21019,,,13338,18977,,,13325,19759,,,16304,16304
