-,64,1518,-,-,64,1518,-,-,64,1518,-,-,64,1518,-,-,64,1518,-,-,-,64,1518,-,-,64,1518,-,-,64,1518,-,-,64,1518,-,-,64,1518
,12947,15663,,,14564,10574,,,16956,17908,,,17875,18671,,,16552,17901,,,,28991,32641,,,28528,31820,,,23664,27191,,,23156,20731,,,22348,21982,,,,,,,,,,,,,,,,,,,,,,,,
,7171,8344,,,5912,6447,,,7438,7960,,,6030,8729,,,7373,8618,,,,14824,21259,,,17256,20503,,,19134,19629,,,13436,15946,,,18025,19257,,,,,,,,,,,,,,,,,,,,,,,,,,
,7757,8162,,,6943,6806,,,7138,8592,,,7431,8735,,,7021,7966,,,,16369,18227,,,14935,18521,,,17680,20829,,,16865,17347,,,16976,19166,,,,,,,,,,,,,,,,,,,,,,,,,,
,7444,8012,,,7040,6414,,,6780,9785,,,7581,8227,,,6995,8605,,,,17738,18781,,,17823,15704,,,21154,22171,,,15561,16715,,,15300,18175,,,,,,,,,,,,,,,,,,,,,,,,,,
,6799,7203,,,7197,6506,,,5978,8957,,,6232,8240,,,7373,8859,,,,16832,19440,,,14779,16376,,,19544,19114,,,13801,16513,,,13625,17510,,,,,,,,,,,,,,,,,,,,,,,,,,
,7112,7438,,,7282,6454,,,7366,8351,,,5678,8220,,,7138,8540,,,,15222,18944,,,15391,17882,,,19244,19479,,,18723,16624,,,19010,17843,,,,,,,,,,,,,,,,,,,,,,,,,,
,6851,8592,,,6969,6734,,,6877,8651,,,6773,8142,,,7431,7640,,,,15880,20059,,,15398,19336,,,18188,20411,,,17086,16395,,,18182,18677,,,,,,,,,,,,,,,,,,,,,,,,,,
,6558,7699,,,7412,6956,,,7249,8624,,,7510,8155,,,7119,8768,,,,17249,17139,,,16910,16624,,,17751,20796,,,17680,16487,,,18130,18442,,,,,,,,,,,,,,,,,,,,,,,,,,
,5424,7027,,,6975,6245,,,7601,8963,,,7073,9374,,,7066,8638,,,,15946,18038,,,15665,17601,,,18827,22198,,,17491,16232,,,16630,16682,,,,,,,,,,,,,,,,,,,,,,,,,,
,6916,8546,,,6995,6447,,,8220,8703,,,5854,8585,,,7184,9139,,,,17732,19916,,,17217,18384,,,18253,18847,,,17256,16382,,,16519,16219,,,,,,,,,,,,,,,,,,,,,,,,,,
,7242,8638,,,6623,6636,,,7203,8240,,,6929,8475,,,7386,7810,,,,15867,16395,,,16115,18938,,,17791,19459,,,15906,16461,,,16174,18971,,,,,,,,,,,,,,,,,,,,,,,,,,
,6864,8031,,,6962,6401,,,7184,8494,,,7021,8142,,,7255,8488,,,,17497,17315,,,17582,19120,,,16995,20418,,,14824,16454,,,15567,17478,,,,,,,,,,,,,,,,,,,,,,,,,,
,7751,7588,,,7066,6375,,,6721,8638,,,7836,8748,,,7034,8227,,,,14727,18416,,,14192,16343,,,17882,21943,,,16963,16239,,,14368,15835,,,,,,,,,,,,,,,,,,,,,,,,,,
,7444,8950,,,7334,6356,,,7105,9237,,,7660,8703,,,6864,9022,,,,16800,16298,,,15548,17360,,,20581,19499,,,16493,16845,,,15163,15567,,,,,,,,,,,,,,,,,,,,,,,,,,
,6845,8122,,,6414,6610,,,7444,8520,,,6995,8514,,,7438,8155,,,,18247,17204,,,14055,18149,,,19629,20203,,,15209,16858,,,14550,18703,,,,,,,,,,,,,,,,,,,,,,,,,,
,6962,8103,,,6858,6310,,,7614,8188,,,6949,8201,,,7901,8272,,,,16141,18423,,,16024,18951,,,18697,21063,,,14361,17126,,,14746,17139,,,,,,,,,,,,,,,,,,,,,,,,,,
,6962,7712,,,6780,6310,,,8579,9999,,,9192,8957,,,7666,9615,,,,18964,19831,,,17249,19446,,,17764,19642,,,15867,17419,,,14022,15972,,,,,,,,,,,,,,,,,,,,,,,,,,
,6766,7203,,,7458,6401,,,7347,8285,,,5697,8461,,,7014,7692,,,,16734,16004,,,14648,15522,,,16356,20548,,,14733,16950,,,16878,16930,,,,,,,,,,,,,,,,,,,,,,,,,,
,6688,8253,,,7171,6662,,,6441,8944,,,7184,8357,,,6656,8800,,,,18560,17425,,,16826,16148,,,15789,19583,,,13501,17145,,,15965,16800,,,,,,,,,,,,,,,,,,,,,,,,,,
,6819,8755,,,6688,6388,,,7373,8299,,,6643,8559,,,8227,8761,,,,16454,18651,,,14368,18032,,,19310,20763,,,16930,18638,,,15111,15385,,,,,,,,,,,,,,,,,,,,,,,,,,
,7223,7360,,,7490,7705,,,8103,8605,,,7047,8872,,,7673,8703,,,,14414,21402,,,16611,19342,,,18847,18351,,,16043,15020,,,15007,19192,,,,,,,,,,,,,,,,,,,,,,,,,,
,7079,8520,,,7223,7119,,,6884,8318,,,5639,8670,,,7229,8533,,,,16826,18514,,,13814,16004,,,18390,19975,,,16278,15613,,,16063,18293,,,,,,,,,,,,,,,,,,,,,,,,,,
,7614,8149,,,6962,7203,,,6812,8233,,,5873,8044,,,6936,8305,,,,17295,17093,,,14127,18358,,,19779,21357,,,15522,16363,,,15359,17575,,,,,,,,,,,,,,,,,,,,,,,,,,
,7386,7562,,,7177,6473,,,7418,9192,,,7066,9003,,,7444,9087,,,,15483,18495,,,17745,19785,,,20040,18762,,,15913,18410,,,14681,17113,,,,,,,,,,,,,,,,,,,,,,,,,,
,7797,8690,,,7829,7399,,,7314,8507,,,6923,8664,,,7151,8898,,,,13638,20789,,,16017,16923,,,19459,20046,,,14759,19049,,,14466,16506,,,,,,,,,,,,,,,,,,,,,,,,,,
,7079,7757,,,6388,6441,,,7164,7555,,,5678,8109,,,7190,8272,,,,16637,17764,,,14348,18403,,,19036,17256,,,17113,18553,,,16030,16219,,,,,,,,,,,,,,,,,,,,,,,,,,
,6838,8070,,,6721,6662,,,6584,8227,,,7001,8318,,,6330,8709,,,,16239,19649,,,16728,19779,,,18925,19081,,,16324,15092,,,15561,16193,,,,,,,,,,,,,,,,,,,,,,,,,,
,6486,8220,,,5547,6525,,,6701,8455,,,7523,8136,,,7112,8220,,,,14805,17621,,,16030,16343,,,18592,20789,,,16102,15372,,,15880,15822,,,,,,,,,,,,,,,,,,,,,,,,,,
,7105,8872,,,7588,6388,,,6662,8266,,,7040,9537,,,6903,8631,,,,17738,19681,,,13514,17341,,,18482,19166,,,14544,16193,,,15522,15437,,,,,,,,,,,,,,,,,,,,,,,,,,
,6727,8605,,,7314,6356,,,7555,8168,,,5932,8670,,,6897,8299,,,,16180,19414,,,17262,18977,,,19877,20711,,,16369,18553,,,18234,19023,,,,,,,,,,,,,,,,,,,,,,,,,,
,7092,7295,,,6910,6656,,,7164,8435,,,7184,8370,,,7581,8279,,,,17882,17100,,,16043,18306,,,21220,18071,,,16539,15033,,,14609,19029,,,,,,,,,,,,,,,,,,,,,,,,,,
,7158,7660,,,7282,6721,,,7210,8109,,,6877,8481,,,7353,8057,,,,16174,19394,,,13677,15854,,,17204,19909,,,16552,18051,,,14185,15111,,,,,,,,,,,,,,,,,,,,,,,,,,
,7607,7764,,,7053,6649,,,7171,8357,,,7379,7699,,,6858,8305,,,,14759,17725,,,16650,17471,,,18586,18905,,,17895,20151,,,13801,15418,,,,,,,,,,,,,,,,,,,,,,,,,,
,6766,6493,,,7444,6304,,,7027,7516,,,6245,8305,,,6623,8279,,,,17882,19851,,,14772,19147,,,18540,20822,,,13155,16676,,,14505,17282,,,,,,,,,,,,,,,,,,,,,,,,,,
,6812,7960,,,6851,6623,,,6597,8696,,,6884,8774,,,6982,8253,,,,13879,17764,,,14185,16689,,,19942,19173,,,12869,17530,,,14348,17673,,,,,,,,,,,,,,,,,,,,,,,,,,
,6943,7842,,,6949,7092,,,6890,8488,,,7008,7881,,,7555,8442,,,,16871,20946,,,16774,18130,,,16969,21128,,,18469,18586,,,16265,17588,,,,,,,,,,,,,,,,,,,,,,,,,,
,8012,7366,,,6975,6323,,,6545,8162,,,7190,8520,,,6923,8038,,,,15763,19257,,,14727,19655,,,17197,18801,,,14603,15509,,,16487,17914,,,,,,,,,,,,,,,,,,,,,,,,,,
,7738,7823,,,8044,6258,,,6923,8194,,,5606,8475,,,7060,8553,,,,14968,16708,,,17536,17608,,,18247,21050,,,15730,16604,,,15698,17634,,,,,,,,,,,,,,,,,,,,,,,,,,
,7066,7405,,,7255,6597,,,7112,9218,,,7138,9257,,,6936,9159,,,,16591,19505,,,16174,19864,,,20868,18527,,,16226,18058,,,16558,17888,,,,,,,,,,,,,,,,,,,,,,,,,,
,6982,7308,,,6747,6297,,,7738,8448,,,6740,8996,,,7790,7992,,,,15020,17530,,,16435,17947,,,18475,20822,,,17217,15235,,,17582,18045,,,,,,,,,,,,,,,,,,,,,,,,,,
,6532,8012,,,6388,6747,,,6056,8233,,,7099,8253,,,6897,8527,,,,18710,20829,,,15281,16930,,,18866,18958,,,16871,16656,,,15131,18214,,,,,,,,,,,,,,,,,,,,,,,,,,
,6903,7686,,,6551,6349,,,6982,8279,,,6812,8162,,,6747,8194,,,,17249,19629,,,18514,19394,,,19238,17262,,,14850,16904,,,15965,19231,,,,,,,,,,,,,,,,,,,,,,,,,,
,6512,7692,,,7484,6636,,,6225,8370,,,7894,8488,,,6630,8520,,,,17797,17914,,,17517,18814,,,21031,22484,,,14831,18553,,,16565,16115,,,,,,,,,,,,,,,,,,,,,,,,,,
,7536,7777,,,7607,6688,,,6877,7986,,,7132,8266,,,7353,9022,,,,16337,16226,,,16298,16910,,,18684,20496,,,17360,15489,,,14772,16428,,,,,,,,,,,,,,,,,,,,,,,,,,
,7418,7738,,,6969,6349,,,7627,8481,,,7027,7966,,,7744,8918,,,,14935,19251,,,15939,19297,,,21435,19277,,,13357,16937,,,15822,17021,,,,,,,,,,,,,,,,,,,,,,,,,,
,6649,6643,,,7340,7008,,,7399,7516,,,7262,8331,,,7503,8220,,,,13573,19838,,,14909,17393,,,18103,22478,,,15463,17008,,,18169,17360,,,,,,,,,,,,,,,,,,,,,,,,,,
,7086,6936,,,5587,7086,,,6343,8383,,,7353,8494,,,7014,8377,,,,15926,18638,,,15789,18312,,,18905,18905,,,18045,18905,,,14564,17908,,,,,,,,,,,,,,,,,,,,,,,,,,
,7190,7451,,,7177,6408,,,7132,7783,,,7510,8207,,,7262,8448,,,,14929,17412,,,14961,16428,,,16956,17386,,,16245,17504,,,17764,18227,,,,,,,,,,,,,,,,,,,,,,,,,,
,6714,7979,,,7053,6551,,,8416,9459,,,7379,9999,,,9009,9452,,,,15548,16161,,,14127,19199,,,19772,20320,,,17901,15209,,,14388,18801,,,,,,,,,,,,,,,,,,,,,,,,,,
,6819,7849,,,5723,6284,,,7718,7744,,,7138,8572,,,7673,8175,,,,15880,19538,,,13397,17608,,,18058,18781,,,15066,16637,,,16813,17406,,,,,,,,,,,,,,,,,,,,,,,,,,
,7177,7744,,,7119,6740,,,7288,8318,,,6486,8266,,,7040,7575,,,,17758,18293,,,16937,16135,,,18886,19160,,,15672,18886,,,13423,18899,,,,,,,,,,,,,,,,,,,,,,,,,,
,7099,7327,,,6753,6323,,,7008,8201,,,6460,8220,,,5802,8220,,,,16741,17126,,,16148,19244,,,15600,18397,,,17171,17126,,,16813,16519,,,,,,,,,,,,,,,,,,,,,,,,,,
,7901,7203,,,7712,6441,,,5652,8598,,,7360,8644,,,7497,8722,,,,15848,21409,,,15528,17328,,,17386,22113,,,14094,19016,,,13397,17667,,,,,,,,,,,,,,,,,,,,,,,,,,
,6982,7451,,,7477,6271,,,6923,8514,,,7282,8690,,,6890,8585,,,,15079,19068,,,16128,15757,,,20437,20724,,,15659,16734,,,17328,18619,,,,,,
,7249,8253,,,7034,7999,,,7712,8448,,,6662,8377,,,7568,8761,,,,18938,18182,,,18775,18944,,,18130,20053,,,16539,19068,,,13886,16024,,,,,,
