,6604,7908,,,6884,7782,,,7073,8407,,,7053,7010,,,7197,8134,,,,14603,15907,,,16969,17960,,,14031,16454,,,16389,18723,,,13462,18299
,7321,8820,,,7653,8616,,,6897,9183,,,6727,8640,,,6949,9568,,,,17250,18026,,,17387,17713,,,14090,18045,,,14785,18697,,,15626,19740
,6838,8951,,,7040,8075,,,7562,8270,,,5469,8809,,,6617,9072,,,,15418,19897,,,16050,17374,,,14311,19603,,,13996,16565,,,12947,19766
,7621,8814,,,7079,8903,,,7699,9509,,,7021,8464,,,6923,9027,,,,17882,17282,,,16533,19030,,,14025,18417,,,14042,20346,,,14355,18580
,6956,9616,,,6564,9124,,,7197,8720,,,7203,8770,,,7027,9177,,,,15881,19505,,,15444,18906,,,13966,15809,,,16676,19284,,,15802,18247
,6369,8123,,,6460,8961,,,7275,8818,,,7255,8549,,,6571,8029,,,,14577,21657,,,17693,18528,,,14096,18925,,,14459,18339,,,12895,17439
,7079,9120,,,5443,8023,,,6799,9307,,,7001,8875,,,6714,9314,,,,16409,19851,,,14068,18671,,,14031,16800,,,14016,18097,,,15268,16813
,6995,10105,,,8475,10499,,,7190,9359,,,6630,9083,,,7373,8909,,,,15548,17837,,,16213,17269,,,13946,19786,,,16063,17406,,,17986,16917
,7686,9700,,,6943,9222,,,7249,10089,,,7334,9618,,,6708,8707,,,,15659,20125,,,17126,20034,,,16287,18560,,,14779,16937,,,15809,16800
,7184,8560,,,6851,8994,,,6890,9111,,,6669,8803,,,7438,9040,,,,14538,21109,,,17008,18775,,,16430,17374,,,13696,16820,,,14753,17628
,6851,8833,,,7881,8792,,,6584,9131,,,6017,8549,,,7034,8407,,,,17719,20633,,,18417,16937,,,18138,19225,,,13781,15770,,,14629,17413
,5587,8025,,,7360,7866,,,6819,7332,,,6043,7290,,,6734,8075,,,,16617,19088,,,15561,17661,,,17160,19369,,,12829,19401,,,13299,17243
,6714,8990,,,6675,8838,,,7073,8186,,,6584,8379,,,7321,8838,,,,16872,18541,,,16435,20431,,,14527,17211,,,17758,19884,,,16787,17224
,7151,9427,,,6343,8955,,,7764,9698,,,7171,9546,,,7229,8916,,,,16070,17276,,,18417,20679,,,16554,19473,,,16956,19290,,,16513,16683
,6910,8651,,,6695,8101,,,6943,9124,,,5587,8659,,,7575,8714,,,,15542,17902,,,15235,16963,,,15400,17524,,,16565,20105,,,16500,16904
,5613,8983,,,7458,8870,,,7229,9059,,,6864,8177,,,6949,9346,,,,16539,18632,,,16298,19108,,,18353,19799,,,17914,19681,,,15163,16102
,5749,8560,,,5600,8427,,,5997,8779,,,5945,8444,,,6219,9046,,,,15796,19297,,,16513,17745,,,16026,17810,,,16747,20685,,,13325,16370
,5912,7999,,,6036,8577,,,4732,10076,,,5163,8575,,,6395,8766,,,,14479,20822,,,16422,17993,,,16561,15776,,,16304,15933,,,16669,17921
,7060,8957,,,6747,8681,,,7229,9802,,,5397,9181,,,7034,8218,,,,17739,17126,,,17354,18860,,,14155,18260,,,16298,16018,,,15072,18228
,6082,9485,,,6832,8818,,,6890,9248,,,7086,9025,,,7314,9144,,,,18443,17706,,,20190,20249,,,15739,17732,,,18182,15789,,,14779,18208
,6799,8299,,,6597,8466,,,6943,8570,,,6975,8568,,,7099,9346,,,,17295,18417,,,17321,20588,,,15048,17237,,,15026,20731,,,14557,18625
,7014,9081,,,6929,8844,,,5717,8981,,,7027,9253,,,6793,9281,,,,16748,19610,,,17719,20066,,,16580,15959,,,14870,16500,,,15111,18208
,6877,8299,,,6695,8029,,,7229,9144,,,7021,8529,,,5450,8864,,,,16252,20607,,,15965,20555,,,14924,18814,,,15333,16467,,,15398,18325
,5560,9224,,,6884,8981,,,7079,9679,,,6258,9259,,,7712,8922,,,,15920,16963,,,17589,19949,,,16365,17706,,,13892,18013,,,13631,18000
,6721,9179,,,6656,8812,,,6982,9164,,,7321,8875,,,7040,8362,,,,17256,17967,,,15346,20601,,,13131,16148,,,12777,18254,,,18234,18019
,6669,8866,,,7099,8518,,,6108,9490,,,6532,8966,,,7158,8896,,,,16911,19199,,,14336,20170,,,17239,19036,,,16096,18632,,,17738,17902
,5502,9244,,,4739,7847,,,5828,9033,,,6075,8790,,,6219,8375,,,,15711,20281,,,13325,16441,,,15961,17634,,,14896,17621,,,17236,18267
,5626,8866,,,6962,9411,,,7510,8785,,,6956,8568,,,7014,8851,,,,15666,17882,,,15685,19701,,,17662,18958,,,14544,17960,,,17484,18410
,7197,7960,,,6082,8029,,,7425,7931,,,6871,8249,,,7053,8342,,,,16598,18267,,,17504,19668,,,15876,17484,,,15646,18123,,,14929,19088
,6897,8931,,,6806,8805,,,5952,9033,,,7060,8627,,,7399,9118,,,,18130,17537,,,20405,19388,,,12949,16324,,,15111,18475,,,14759,19049
,5756,9179,,,4726,7990,,,6043,8134,,,6304,8542,,,6036,9294,,,,16904,18899,,,15203,20320,,,14240,19329,,,15581,15868,,,13031,19590
,5639,8742,,,6929,8577,,,7725,10213,,,8351,9644,,,7392,9809,,,,16702,20379,,,17243,17204,,,14344,18528,,,16089,16500,,,16721,16546
,6343,8696,,,6056,8688,,,6049,8975,,,5886,8262,,,6062,7899,,,,15907,17530,,,14029,18345,,,17082,17367,,,15633,17061,,,15118,17687
,7607,9368,,,6884,8779,,,7562,9457,,,7510,9298,,,7014,8583,,,,15887,19245,,,15053,18000,,,14937,16650,,,17719,17621,,,15822,18860
,7216,9316,,,5502,8023,,,6975,8212,,,7634,9240,,,7132,8577,,,,15907,16409,,,15646,19010,,,13666,20431,,,14016,17432,,,14459,19492
,6864,7849,,,7373,7821,,,7425,7625,,,6956,7877,,,6265,7873,,,,16493,17335,,,18273,19206,,,18008,15750,,,14720,17902,,,14668,16644
,6623,8357,,,6910,8277,,,6871,8101,,,7210,7877,,,6780,7521,,,,15574,18189,,,15802,19519,,,16684,18984,,,14459,18697,,,16552,18169
,6597,9159,,,6630,9300,,,7549,9437,,,7314,8666,,,7034,8799,,,,16037,19121,,,15868,20125,,,14246,18065,,,15652,19395,,,18012,18736
,7386,7477,,,5997,7371,,,7262,7540,,,5678,7545,,,7236,7834,,,,16239,17687,,,16533,16298,,,13334,17458,,,16917,16031,,,14192,15809
,5658,8383,,,6858,8329,,,5202,7625,,,5456,8027,,,6362,8114,,,,16787,16083,,,14551,16246,,,14911,16702,,,17719,16800,,,14303,17080
,6604,8912,,,6330,8655,,,7092,8759,,,6858,8692,,,6923,9222,,,,14394,20320,,,17374,20881,,,12832,16109,,,14661,17843,,,14374,18899
,6806,7966,,,7047,8460,,,7047,8772,,,7151,8946,,,6265,8870,,,,15340,16715,,,15020,16409,,,16163,16630,,,14231,18762,,,13651,16839
,6877,8005,,,5606,7247,,,7497,7319,,,5600,7336,,,7066,7664,,,,15802,15653,,,17556,17172,,,14474,16813,,,16187,15874,,,13234,18521
,4785,9120,,,5678,9092,,,6434,8831,,,6382,9598,,,4596,8785,,,,15411,19473,,,14720,17641,,,14846,16441,,,17315,16904,,,17223,16872
,6727,8990,,,6753,8675,,,7184,8668,,,7268,8646,,,6701,9027,,,,16904,19336,,,17178,19382,,,15400,15913,,,14329,18176,,,13892,17667
,6669,8090,,,7040,7860,,,7060,7899,,,6819,8014,,,6929,8075,,,,17876,19662,,,16578,18547,,,14227,20373,,,15268,19127,,,13403,18560
,6812,9211,,,7607,7997,,,6806,8407,,,5534,8849,,,6864,9033,,,,14518,19447,,,15600,21031,,,17767,20901,,,17132,17471,,,13957,16311
,5371,8964,,,6727,9385,,,6890,9653,,,6160,9298,,,7229,8427,,,,15385,19342,,,14870,19877,,,16867,16415,,,15326,19010,,,13605,18417
,7366,8696,,,6851,9020,,,6577,9353,,,6375,9207,,,7236,8107,,,,16207,19206,,,17667,18136,,,16900,16226,,,17654,16826,,,15189,16878
,6871,8560,,,6910,8186,,,7223,9040,,,7490,8659,,,6812,8759,,,,18984,18945,,,15952,20255,,,16567,16226,,,13560,18117,,,15574,19219
,7099,8168,,,7914,7273,,,6845,7801,,,5521,7310,,,6017,7912,,,,15926,18169,,,18065,16996,,,16111,15959,,,14238,19584,,,15033,16696
,5463,8579,,,7210,8349,,,7197,8818,,,6682,8542,,,6238,9092,,,,16800,18834,,,17921,21018,,,14344,16930,,,16389,17191,,,14694,18958
,6349,8931,,,6910,8981,,,7725,9542,,,6877,9546,,,6362,9183,,,,17693,18788,,,15105,19499,,,14227,17145,,,14485,18632,,,15678,16018
,7223,7934,,,7171,8570,,,7184,8812,,,7627,9031,,,6871,8929,,,,16161,18189,,,16598,18058,,,12688,17445,,,14844,16846,,,15607,17361
,6447,7927,,,6219,7234,,,6056,7253,,,4811,7362,,,6180,8062,,,,16291,17928,,,14675,19408,,,17943,17569,,,16193,19225,,,15906,19062
,4830,8481,,,6069,8583,,,5671,9105,,,6382,8047,,,5958,9300,,,,16585,18202,,,17035,20131,,,16137,18430,,,15665,16741,,,16083,16552
,7132,8742,,,7092,8720,,,6551,9033,,,6336,8920,,,7079,8381,,,,15470,18906,,,17380,16572,,,14696,18625,,,17927,18567,,,17608,19062
,7132,7334,,,6688,7664,,,7092,7801,,,6225,8001,,,7177,7964,,,,18410,18919,,,15392,18136,,,15237,18658,,,15724,20783,,,13573,16963
,7308,9257,,,7151,8538,,,6623,8551,,,5404,9279,,,7301,7847,,,,15131,19395,,,19414,19108,,,13836,20190,,,14055,17439,,,14811,19499
,5782,7927,,,6369,8303,,,7060,7775,,,6753,7955,,,6975,7801,,,,17191,18964,,,19714,18254,,,15752,16917,,,16650,20575,,,16109,18260
,6617,8018,,,7392,8303,,,6897,7814,,,6988,8008,,,6721,8505,,,,17308,18990,,,15190,15672,,,17284,17224,,,15189,18065,,,15281,16513
,6780,8579,,,6812,8446,,,5776,8890,,,6806,8516,,,7334,8675,,,,15652,20803,,,14681,18423,,,14983,17817,,,18214,17106,,,17393,18032
,6538,7855,,,4941,7892,,,6108,7319,,,4798,7004,,,4869,8134,,,,16291,17126,,,13469,15783,,,16372,18176,,,17243,15920,,,14420,16526
,4759,9283,,,5782,8838,,,7379,10474,,,7647,10185,,,7034,9666,,,,18286,18097,,,16141,20118,,,15778,19766,,,15665,19532,,,14557,19017
,6369,8872,,,5997,8479,,,5684,8544,,,6154,8301,,,6538,9059,,,,15418,18775,,,14427,18352,,,15270,15946,,,13840,17491,,,15594,16833
,6969,7960,,,7614,8492,,,7099,9242,,,7171,8764,,,6923,9164,,,,16969,19799,,,17869,16911,,,15452,16578,,,16487,15737,,,17967,16370
,6271,8879,,,6617,7840,,,6662,9020,,,6812,8549,,,7066,8688,,,,15372,21383,,,16167,20633,,,16626,17367,,,14205,18743,,,15574,18717
,7066,8540,,,6780,9327,,,6812,9411,,,6877,9135,,,6780,8792,,,,17145,17863,,,15646,20438,,,17617,20692,,,18273,16983,,,16682,16878
,7249,9440,,,6969,8831,,,6532,9053,,,7008,8803,,,7021,8838,,,,15848,18782,,,15079,19186,,,15107,18573,,,19740,19603,,,13025,15757
,6943,8722,,,6838,9085,,,6362,9079,,,6525,8946,,,7210,9020,,,,18091,20679,,,15744,18671,,,16958,19577,,,24903,17758,,,14453,19858
,6265,9003,,,6662,7990,,,5560,8153,,,5130,8927,,,6388,8662,,,,15307,17413,,,14472,18065,,,14461,16252,,,16910,16389,,,16441,18319
,7471,10189,,,7373,10409,,,6278,8890,,,6695,8027,,,6819,8596,,,,17361,18984,,,15802,20320,,,15420,17556,,,13788,19225,,,12790,18462
,7203,8599,,,7210,9444,,,5430,9972,,,6760,9657,,,6962,8753,,,,16591,20275,,,15463,19505,,,16593,20007,,,14446,17889,,,14062,16474
,7060,7295,,,6812,7664,,,7079,7977,,,7236,7923,,,7229,7723,,,,16239,16826,,,14368,17478,,,16430,16833,,,12660,16937,,,15581,19023
,7125,9114,,,7249,7958,,,6780,8160,,,7236,8542,,,6656,8473,,,,14394,18528,,,15353,21233,,,16267,18573,,,16395,18691,,,16480,18058
,5410,8586,,,7275,8557,,,6095,8727,,,6043,8008,,,6780,8988,,,,16878,20164,,,15359,19447,,,14162,19121,,,14453,17498,,,13983,16898
,6780,8090,,,6630,8068,,,6447,8368,,,6851,7682,,,6747,7736,,,,17432,16513,,,15431,17771,,,14253,16728,,,16858,16128,,,13351,16233
,7210,8977,,,6708,9320,,,6682,8766,,,6219,9142,,,6884,9053,,,,15457,19649,,,16220,20086,,,14957,18169,,,13709,19108,,,14681,18436
,6766,9140,,,6884,8166,,,6551,8707,,,5371,8581,,,5345,8831,,,,18215,16559,,,17028,19147,,,15980,19505,,,16598,19610,,,15594,17367
,7255,8840,,,6682,8779,,,6864,9092,,,7229,7884,,,6766,8759,,,,17582,18091,,,17308,18475,,,15941,16526,,,13384,19636,,,13162,17934
,6519,8931,,,6480,8381,,,6740,8629,,,7027,8529,,,6812,9359,,,,16226,19929,,,17647,17973,,,13692,17993,,,15548,18378,,,14876,16376
,5958,8696,,,5991,8766,,,6193,8733,,,5997,8575,,,5378,8473,,,,18521,17758,,,16285,20470,,,14820,19558,,,13912,17048,,,15906,18202
,7099,8364,,,6897,8231,,,7516,8336,,,5534,9344,,,5443,7912,,,,16969,19532,,,17100,19994,,,15987,17028,,,16676,20966,,,12940,16996
