98,128,256,512,1024,1280,1518,-,-,c98,128,256,512,1024,1280,1518,-,-,98,128,256,512,1024,1280,1518,-,-,98,128,256,512,1024,1280,c1518,-,-,98,128,256,512,1024,1280,1518
13456.0,12816.0,12816.0,13456.0,16765.0,14876.0,16259.0,,,16539,16272,16761,17008,17302,18302,18502,,,14564.0,18971.0,14876.0,16787,12210,19988.0,18502,,,16539,12503.0,17673.0,12353.0,16552.0,18302,18502,,,19160.0,18045.0,18971.0,19772.0,19988.0,18302,18902
4315.0,4315.0,4713.0,5280.0,6297.0,5671.0,7138.0,,,6512,6688,7744,9902,7868,8559,8892,,,5547.0,6017.0,5671.0,7295,6551,8892,8892,,,6512,5437.0,5828.0,5476.0,7249.0,8559,9113.0,,,6388.0,5958.0,6017.0,6473.0,7477.0,8559,9159
4485.0,4485.0,4732.0,5280.0,6310.0,5984.0,7197.0,,,7327,7477,8559,8266,8396,8396,8396,,,5587.0,6056.0,7027.0,7399,7529,9113.0,9113.0,,,7327,5723.0,5952.0,5547.0,7288.0,8396,9113.0,,,6538.0,6278.0,6056.0,6519.0,7484.0,8396,8996
4583.0,4583.0,4746.0,5280.0,6317.0,6134.0,7229.0,,,7171,7347,7783,8624,8455,8455,8455,,,5723.0,6251.0,7027.0,7444,7555,8892,9113.0,,,7171,6088.0,5958.0,5697.0,7418.0,8455,9113.0,,,6688.0,6427.0,6251.0,6571.0,7497.0,8455,9055
4609.0,4609.0,4804.0,5319.0,6323.0,6141.0,7236.0,,,7047,8253,6362,8012,8892,8892,8892,,,5912.0,6447.0,7027.0,7601,7660,7536.0,9113.0,,,7047,6388.0,5971.0,5723.0,7438.0,8892,9113.0,,,6727.0,6643.0,6447.0,6577.0,7536.0,8892,9492
4615.0,4615.0,4804.0,5332.0,6336.0,6349.0,7255.0,,,7770,6838,7288,8696,8514,8514,8514,,,6219.0,6643.0,7027.0,7640,7875,8892,9113.0,,,7770,6669.0,5991.0,5828.0,7516.0,8514,9113.0,,,6747.0,6669.0,6643.0,6610.0,7542.0,8514,9114
4628.0,4628.0,4811.0,5339.0,6414.0,6493.0,7308.0,,,7334,7034,7138,8651,8312,8312,8312,,,6388.0,6962.0,7027.0,7647,7920,9113.0,9113.0,,,7334,6688.0,5991.0,5854.0,7692.0,8312,9113.0,,,6760.0,6708.0,6962.0,6656.0,7744.0,8312,8912
4648.0,4648.0,4824.0,5339.0,6551.0,6597.0,7405.0,,,7040,6786,7066,8357,8129,8129,9113.0,,,6388.0,6982.0,7027.0,7666,8083,8892,8129,,,7040,6688.0,6180.0,9113.0,7705.0,8129,9113.0,,,6864.0,6721.0,6982.0,6910.0,7849.0,8129,8729
4863.0,4863.0,5071.0,5391.0,6584.0,6623.0,7471.0,,,9100,6793,8116,8285,8364,8364,9113.0,,,6414.0,7014.0,7027.0,7705,8122,8892,9113.0,,,9100,6714.0,6662.0,6023.0,7725.0,8364,9113.0,,,6890.0,6721.0,7014.0,7073.0,7907.0,8364,8964
4967.0,4967.0,5078.0,5495.0,6597.0,6695.0,7477.0,,,7216,5508,7255,5058,7836,8836,9113.0,,,6551.0,7014.0,7027.0,7718,8201,8892,8936,,,7216,6734.0,7001.0,7288.0,7744.0,8836,9113.0,,,6975.0,6753.0,7014.0,7171.0,7986.0,8836,9436
